filename,instrument,instrument_family,instrument_source,audio_source
vocal_synthetic_014-032-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-024-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-067-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-093-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-096-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-047-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-101-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-044-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-105-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-026-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-082-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-081-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-087-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-077-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-090-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-085-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-069-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-075-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-106-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-040-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-022-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-029-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-094-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-069-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-026-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-077-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-083-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-048-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-102-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-092-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-063-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-056-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-041-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-070-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-063-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-038-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-085-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-095-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-063-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-043-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-024-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-035-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-098-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-072-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-060-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-022-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-081-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-098-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-092-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-055-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-045-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-028-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-040-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-037-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-059-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-102-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-100-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-073-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-093-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-079-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-106-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-021-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-083-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-064-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-025-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-070-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-060-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-028-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-091-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-051-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-089-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-061-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-038-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-074-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-059-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-054-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-064-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-066-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-098-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-104-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-081-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-058-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-068-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-058-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-031-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-106-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-025-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-064-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-091-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-056-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-057-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-090-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-027-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-041-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-035-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-033-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-085-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-025-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-087-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-100-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-093-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-074-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-035-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-062-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-103-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-108-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-103-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-077-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-094-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-101-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-088-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-046-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-099-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-086-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-070-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-040-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-061-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-028-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-096-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-057-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-027-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-042-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-103-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-102-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-055-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-096-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-052-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-071-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-065-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-040-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-026-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-084-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-078-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-031-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-058-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-080-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-060-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-024-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-104-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-035-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-042-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-081-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-077-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-044-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-037-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-069-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-083-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-036-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-032-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-084-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-033-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-046-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-055-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-096-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-053-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-041-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-070-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-034-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-108-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-033-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-039-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-066-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-061-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-099-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-054-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-063-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-085-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-022-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-105-100,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-097-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-043-127,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-058-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-071-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-052-025,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-051-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-025-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-076-075,vocal_synthetic_014,vocal,synthetic,nsynth-train
vocal_synthetic_014-084-050,vocal_synthetic_014,vocal,synthetic,nsynth-train
guitar_synthetic_003-024-127,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-053-075,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-057-127,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-025-127,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-058-025,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-034-100,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-088-025,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-094-050,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-029-100,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-067-127,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-088-100,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-097-075,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-082-127,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-073-050,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-097-100,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-063-025,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-021-075,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-052-100,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-076-075,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-076-050,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-083-050,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-080-127,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-031-025,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-022-025,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-048-025,guitar_synthetic_003,guitar,synthetic,nsynth-train
guitar_synthetic_003-065-100,guitar_synthetic_003,guitar,synthetic,nsynth-train
