filename,instrument,instrument_family,instrument_source,audio_source
mallet_acoustic_038-029-100,mallet_acoustic_038,mallet,acoustic,nsynth-train
mallet_acoustic_038-071-025,mallet_acoustic_038,mallet,acoustic,nsynth-train
mallet_acoustic_038-048-075,mallet_acoustic_038,mallet,acoustic,nsynth-train
mallet_acoustic_038-058-075,mallet_acoustic_038,mallet,acoustic,nsynth-train
mallet_acoustic_038-031-075,mallet_acoustic_038,mallet,acoustic,nsynth-train
mallet_acoustic_038-064-127,mallet_acoustic_038,mallet,acoustic,nsynth-train
mallet_acoustic_038-084-050,mallet_acoustic_038,mallet,acoustic,nsynth-train
mallet_acoustic_038-091-100,mallet_acoustic_038,mallet,acoustic,nsynth-train
mallet_acoustic_038-038-100,mallet_acoustic_038,mallet,acoustic,nsynth-train
mallet_acoustic_038-056-100,mallet_acoustic_038,mallet,acoustic,nsynth-train
organ_electronic_000-073-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-094-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-051-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-047-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-022-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-028-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-075-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-066-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-068-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-021-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-082-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-034-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-044-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-087-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-039-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-054-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-090-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-043-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-071-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-106-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-068-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-070-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-034-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-023-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-027-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-086-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-087-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-055-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-065-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-025-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-080-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-080-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-085-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-046-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-057-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-027-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-051-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-086-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-060-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-102-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-081-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-046-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-093-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-078-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-093-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-061-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-088-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-059-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-100-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-072-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-057-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-095-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-048-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-083-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-106-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-094-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-056-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-083-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-025-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-107-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-084-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-090-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-059-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-100-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-034-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-048-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-070-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-103-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-038-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-052-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-101-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-036-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-096-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-033-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-092-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-063-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-103-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-037-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-084-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-027-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-041-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-024-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-088-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-079-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-067-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-021-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-043-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-082-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-092-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-025-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-091-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-077-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-063-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-023-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-099-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-081-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-031-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-049-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-035-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-055-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-023-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-070-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-053-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-032-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-089-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-069-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-039-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-051-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-042-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-026-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-074-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-038-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-056-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-077-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-065-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-074-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-052-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-049-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-102-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-060-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-095-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-106-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-024-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-096-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-047-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-039-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-106-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-034-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-108-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-093-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-100-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-080-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-052-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-023-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-105-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-059-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-048-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-053-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-065-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-070-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-090-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-091-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-086-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-047-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-080-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-103-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-092-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-098-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-094-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-073-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-083-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-108-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-056-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-107-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-107-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-080-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-030-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-067-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-105-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-077-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-060-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-097-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-038-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-028-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-067-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-091-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-105-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-079-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-035-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-036-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-073-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-062-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-052-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-089-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-075-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-105-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-068-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-033-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-044-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-050-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-104-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-051-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-045-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-082-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-022-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-105-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-066-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-074-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-099-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-042-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-037-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-060-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-089-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-108-127,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-029-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-064-025,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-095-100,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-098-050,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-053-075,organ_electronic_000,organ,electronic,nsynth-train
organ_electronic_000-029-050,organ_electronic_000,organ,electronic,nsynth-train
guitar_synthetic_004-073-100,guitar_synthetic_004,guitar,synthetic,nsynth-train
guitar_synthetic_004-047-127,guitar_synthetic_004,guitar,synthetic,nsynth-train
guitar_synthetic_004-033-050,guitar_synthetic_004,guitar,synthetic,nsynth-train
guitar_synthetic_004-058-025,guitar_synthetic_004,guitar,synthetic,nsynth-train
guitar_synthetic_004-027-075,guitar_synthetic_004,guitar,synthetic,nsynth-train
guitar_synthetic_004-083-100,guitar_synthetic_004,guitar,synthetic,nsynth-train
guitar_synthetic_004-041-127,guitar_synthetic_004,guitar,synthetic,nsynth-train
guitar_synthetic_004-046-050,guitar_synthetic_004,guitar,synthetic,nsynth-train
guitar_synthetic_004-090-050,guitar_synthetic_004,guitar,synthetic,nsynth-train
guitar_synthetic_004-032-075,guitar_synthetic_004,guitar,synthetic,nsynth-train
guitar_synthetic_004-041-100,guitar_synthetic_004,guitar,synthetic,nsynth-train
guitar_synthetic_004-052-050,guitar_synthetic_004,guitar,synthetic,nsynth-train
guitar_synthetic_004-055-050,guitar_synthetic_004,guitar,synthetic,nsynth-train
